Name;Latitude;Longitude;Service Time;Boreholes Number;Earliest;Latest
Customer 53;51.2302;58.48;10;5;84;90
Customer 54;51.2552;58.4428;10;5;85;90
Customer 55;51.8284;55.1163;20;10;88;97
Customer 56;51.2247;58.4846;10;5;89;95
Customer 57;51.1927;58.2937;10;5;92;97
Customer 58;51.205;58.2994;10;5;96;101
Customer 59;51.2573;58.4267;10;5;99;105
Customer 60;52.7699;52.242;20;10;103;112
Customer 61;51.8036;55.1418;10;5;103;109
Customer 62;52.775;52.2476;10;5;110;116
Customer 63;52.7946;52.2345;60;30;110;132
Customer 64;51.2241;58.4941;10;5;118;123
Customer 66;51.7324;55.0885;10;5;123;128
Customer 67;52.7859;52.2601;40;20;125;140
Customer 68;52.7702;52.2415;40;20;132;146
Customer 69;50.7574;59.5331;10;5;140;145
Customer 70;52.7727;52.2468;20;10;150;158
Customer 71;52.4332;53.1568;10;5;154;160
Customer 72;51.2051;58.2993;20;10;158;167
Customer 73;52.7767;52.2509;10;5;159;164
Customer 74;51.254;58.4843;20;10;160;169
Customer 75;51.2269;58.4759;10;5;161;167
Customer 76;51.2542;58.484;10;5;162;167
Customer 78;51.8301;55.1502;40;20;162;177
Customer 79;52.5241;52.7433;20;10;166;175
Customer 80;51.4105;57.4902;10;5;167;173
Customer 81;51.7696;52.7448;10;5;168;174
Customer 82;51.0359;59.8703;20;10;170;179
Customer 83;51.861;58.218;20;10;173;182
Customer 84;51.8209;55.1684;10;5;174;180
Customer 85;51.8036;55.1418;10;5;175;180
Customer 86;51.836;55.1595;10;5;177;182
Customer 87;51.2542;58.4842;10;5;179;184
Customer 88;51.1553;54.9986;20;10;179;188
Customer 89;51.0326;59.8781;10;5;185;191
Customer 90;51.8283;55.1576;10;5;186;191
Customer 91;51.7941;55.1397;10;5;187;192
Customer 92;51.2541;58.4841;10;5;188;194
Customer 93;51.2403;58.4652;10;5;189;195
Customer 94;51.2541;58.4842;10;5;189;194
Customer 95;52.5387;52.8244;10;5;194;199
Customer 96;51.7188;55.0935;10;5;195;201
Customer 97;51.4587;58.4353;10;5;198;203
Customer 98;51.7748;55.149;10;5;199;205
Customer 100;51.8158;55.1642;10;5;200;206
Customer 101;51.7945;55.1639;10;5;203;209
Customer 102;51.1905;58.2919;20;10;204;212
Customer 103;53.6121;52.4061;10;5;205;210
Customer 104;51.2086;58.6142;10;5;211;217
Customer 105;51.8362;55.1532;10;5;215;220
Customer 106;52.7701;52.2417;10;5;223;228
Customer 107;51.2286;58.4822;10;5;225;231
Customer 108;51.2536;58.4406;10;5;227;232
Customer 109;51.254;58.4843;20;10;227;236
Customer 110;52.7755;52.2533;40;20;228;242
Customer 112;52.5206;52.7678;10;5;229;235
Customer 113;52.806;52.2456;20;10;242;250
Customer 114;51.9842;55.335;10;5;242;248
Customer 115;51.2258;58.6136;10;5;246;251
Customer 116;51.8657;58.223;10;5;246;252
Customer 117;52.8043;52.2256;20;10;248;257
Customer 118;51.8471;55.121;40;20;251;265
Customer 119;51.1916;58.2927;10;5;253;259
Customer 120;51.5301;53.3766;10;5;271;277
Customer 121;51.183;58.2761;20;10;279;288
Customer 122;52.0892;53.6458;10;5;281;286
Customer 123;51.8776;54.19;20;10;283;292
Customer 124;52.0892;53.6376;10;5;283;288
Customer 125;51.7708;55.3712;10;5;287;292
Customer 126;52.4052;53.1737;10;5;288;294
Customer 127;51.2088;58.5607;20;10;289;297
Customer 128;51.795;56.3521;40;20;290;306
Customer 129;51.7712;55.1036;10;5;290;296
Customer 130;52.5206;52.7678;10;5;290;295
Customer 131;51.2101;58.6227;20;10;295;303
Customer 138;52.7944;52.2736;10;5;310;316
Customer 139;51.9703;58.1647;20;10;310;319
Customer 140;51.7675;55.1292;20;10;310;318
Customer 141;51.7763;55.1398;10;5;315;321
Customer 142;51.7748;55.1494;10;5;319;325
Customer 143;52.7622;52.2723;10;5;320;325
Customer 145;51.2226;58.4907;10;5;320;326
Customer 146;51.2249;58.4839;10;5;320;325
Customer 147;51.254;58.4841;10;5;320;326
Customer 148;51.2541;58.4843;10;5;320;325
Customer 149;51.254;58.4843;10;5;320;326
Customer 150;51.2481;58.4676;10;5;320;326
Customer 151;51.254;58.4842;10;5;320;326
Customer 152;52.0894;53.6453;10;5;320;326
Customer 153;51.5934;54.1658;10;5;320;326
Customer 154;51.8291;55.1425;10;5;320;326
Customer 155;51.8063;55.1706;10;5;320;326
Customer 156;51.8034;55.1408;10;5;320;325
