Name;Latitude;Longitude;Service Time;Boreholes Number;Earliest;Latest
Customer 71;51.2665;58.513;10;5;145;155
Customer 72;51.8565;54.9822;10;5;145;156
Customer 73;51.7981;55.0934;40;20;146;172
Customer 74;51.77;55.1044;10;5;151;162
Customer 75;51.2541;58.4841;20;10;157;172
Customer 76;51.8343;55.1302;10;5;161;172
Customer 77;52.7884;52.258;10;5;162;173
Customer 78;51.2262;58.5057;20;10;164;180
Customer 79;51.2286;58.4872;10;5;166;177
Customer 80;51.248;58.4549;10;5;168;179
Customer 81;51.2244;58.494;10;5;168;179
Customer 82;51.2458;58.4617;20;10;169;187
Customer 83;51.2181;58.4903;10;5;169;180
Customer 84;51.2109;58.3061;10;5;177;187
Customer 85;51.7601;55.1093;10;5;177;187
Customer 86;51.611;53.9102;10;5;178;188
Customer 87;51.8173;55.1732;10;5;180;190
Customer 88;52.0894;53.6452;10;5;181;191
Customer 89;53.6139;52.4135;10;5;182;192
Customer 90;53.6156;52.4055;40;20;183;210
Customer 91;51.1905;58.2929;20;10;183;200
Customer 92;51.7907;55.1243;10;5;192;202
Customer 93;51.794;55.14;10;5;192;203
Customer 94;51.2128;58.6006;20;10;193;210
Customer 95;51.2208;58.6791;10;5;194;205
Customer 96;51.2229;58.4927;20;10;195;212
Customer 97;52.7883;52.2605;10;5;198;209
Customer 98;51.7843;55.1528;10;5;199;209
Customer 99;51.7845;55.0775;10;5;202;213
Customer 100;51.8018;55.083;20;10;202;217
Customer 101;52.7766;52.2505;10;5;202;213
Customer 102;52.7928;52.2423;40;20;207;239
Customer 103;51.7797;56.3576;20;10;213;229
Customer 104;51.0396;59.8775;10;5;213;224
Customer 105;51.2214;58.4827;10;5;215;226
Customer 106;51.2114;58.6555;10;5;216;226
Customer 107;51.7692;55.1044;20;10;217;235
Customer 108;51.2449;58.434;10;5;217;228
Customer 109;52.7957;52.2392;10;5;218;228
Customer 110;51.8584;58.4353;20;10;224;239
Customer 111;51.4878;57.3779;10;5;224;235
Customer 112;51.7622;55.1072;10;5;225;236
Customer 113;53.6512;52.4418;40;20;228;256
Customer 114;51.2536;58.4406;10;5;228;239
Customer 115;51.1553;54.9986;20;10;231;246
Customer 116;52.7466;52.264;10;5;235;246
Customer 117;51.5239;53.4132;10;5;236;246
Customer 118;52.4327;53.1556;20;10;248;263
Customer 119;51.2539;58.4841;10;5;249;260
Customer 120;51.7755;55.1218;10;5;249;260
Customer 121;53.6581;52.4386;10;5;250;261
Customer 122;51.7699;55.1054;10;5;250;261
Customer 123;52.788;52.2601;10;5;252;262
Customer 124;51.254;58.4843;10;5;252;263
Customer 125;51.7837;55.0923;10;5;252;262
Customer 126;51.2534;58.4403;10;5;254;264
Customer 127;51.987;55.325;20;10;258;275
Customer 128;51.2541;58.4842;10;5;259;270
Customer 129;52.7859;52.2601;40;20;262;292
Customer 130;51.0359;59.8703;20;10;265;282
Customer 131;51.5364;54.9908;20;10;265;281
Customer 132;52.7701;52.2417;10;5;266;277
Customer 133;52.7466;52.2636;10;5;268;279
Customer 134;52.7915;52.2677;10;5;270;281
Customer 135;51.0351;59.8769;10;5;270;281
Customer 136;51.2501;58.4567;10;5;272;283
Customer 137;51.2439;58.4358;10;5;273;284
Customer 138;51.0313;59.8708;20;10;276;291
Customer 139;51.7708;55.3712;10;5;289;300
Customer 140;52.7702;52.2415;40;20;290;316
Customer 141;52.0897;53.6453;10;5;292;302
Customer 142;51.2203;58.4757;10;5;296;306
Customer 143;51.1906;58.2793;10;5;303;314
Customer 144;51.7941;55.1397;10;5;303;313
Customer 145;50.7557;59.5216;20;10;308;325
Customer 146;51.1959;58.3185;20;10;308;324
Customer 147;51.1923;58.6217;10;5;308;319
Customer 148;51.2196;58.6248;10;5;308;319
Customer 149;52.7461;52.2644;10;5;310;321
Customer 150;51.257;58.604;20;10;310;327
Customer 151;51.713;55.2174;10;5;320;330
Customer 152;51.836;55.1595;10;5;320;330
Customer 153;51.7696;55.1043;10;5;320;331
Customer 154;51.7715;55.108;10;5;320;330
Customer 155;51.8036;55.1418;10;5;320;331
