Name;Latitude;Longitude;Service Time;Boreholes Number;Earliest;Latest
Customer 106;52.7701;52.2417;10;5;223;233
Customer 107;51.2286;58.4822;10;5;225;236
Customer 108;51.2536;58.4406;10;5;227;237
Customer 109;51.254;58.4843;20;10;227;245
Customer 110;52.7755;52.2533;40;20;228;255
Customer 112;52.5206;52.7678;10;5;229;240
Customer 113;52.806;52.2456;20;10;242;258
Customer 114;51.9842;55.335;10;5;242;253
Customer 115;51.2258;58.6136;10;5;246;256
Customer 116;51.8657;58.223;10;5;246;257
Customer 117;52.8043;52.2256;20;10;248;265
Customer 118;51.8471;55.121;40;20;251;279
Customer 119;51.1916;58.2927;10;5;253;264
Customer 120;51.5301;53.3766;10;5;271;282
Customer 121;51.183;58.2761;20;10;279;297
Customer 122;52.0892;53.6458;10;5;281;291
Customer 123;51.8776;54.19;20;10;283;301
Customer 124;52.0892;53.6376;10;5;283;293
Customer 125;51.7708;55.3712;10;5;287;297
Customer 126;52.4052;53.1737;10;5;288;299
Customer 127;51.2088;58.5607;20;10;289;305
Customer 128;51.795;56.3521;40;20;290;322
Customer 129;51.7712;55.1036;10;5;290;301
Customer 130;52.5206;52.7678;10;5;290;300
Customer 131;51.2101;58.6227;20;10;295;310
Customer 138;52.7944;52.2736;10;5;310;321
Customer 139;51.9703;58.1647;20;10;310;327
Customer 140;51.7675;55.1292;20;10;310;326
Customer 141;51.7763;55.1398;10;5;315;326
Customer 142;51.7748;55.1494;10;5;319;330
Customer 143;52.7622;52.2723;10;5;320;330
Customer 145;51.2226;58.4907;10;5;320;331
Customer 146;51.2249;58.4839;10;5;320;330
Customer 147;51.254;58.4841;10;5;320;331
Customer 148;51.2541;58.4843;10;5;320;330
Customer 149;51.254;58.4843;10;5;320;331
Customer 150;51.2481;58.4676;10;5;320;331
Customer 151;51.254;58.4842;10;5;320;331
Customer 152;52.0894;53.6453;10;5;320;331
Customer 153;51.5934;54.1658;10;5;320;331
Customer 154;51.8291;55.1425;10;5;320;331
Customer 155;51.8063;55.1706;10;5;320;331
Customer 156;51.8034;55.1408;10;5;320;330
