Name;Latitude;Longitude;Service Time;Boreholes Number;Earliest;Latest
Customer 47;53.5932;52.4288;20;10;102;120
Customer 48;52.7834;52.2654;10;5;103;113
Customer 49;51.2097;58.3067;20;10;103;119
Customer 50;52.5206;52.7678;10;5;121;131
Customer 51;52.7948;52.2417;10;5;122;133
Customer 52;51.7698;55.1047;20;10;125;141
Customer 53;51.2133;58.6137;10;5;130;140
Customer 54;51.7867;55.1077;10;5;136;146
Customer 55;51.2366;58.4755;20;10;142;159
Customer 56;53.6581;52.4386;10;5;144;154
Customer 57;52.7915;52.2677;10;5;147;158
Customer 58;51.4771;57.3492;20;10;148;165
Customer 59;51.2209;58.6791;10;5;152;163
Customer 60;51.4586;58.4434;10;5;155;166
Customer 61;52.8033;52.2185;20;10;160;176
Customer 62;50.7643;59.5504;10;5;163;173
Customer 63;51.2628;58.4516;10;5;167;177
Customer 64;51.4885;57.3771;10;5;167;178
Customer 65;52.4327;53.1556;20;10;168;184
Customer 66;50.7678;59.5238;10;5;173;183
Customer 67;52.5412;52.8228;10;5;176;187
Customer 68;52.7748;52.2373;20;10;181;198
Customer 69;51.183;58.2761;20;10;183;200
Customer 70;51.7803;56.357;10;5;185;196
Customer 71;52.453;53.1188;10;5;189;200
Customer 72;52.8519;53.4867;10;5;193;203
Customer 73;51.8148;55.1079;20;10;194;211
Customer 74;52.8058;52.2455;10;5;196;207
Customer 75;51.2426;58.4738;20;10;197;213
Customer 76;51.2542;58.4841;10;5;198;209
Customer 77;51.2559;58.4315;10;5;200;210
Customer 78;51.8166;55.0885;10;5;201;211
Customer 79;51.2541;58.4842;10;5;204;215
Customer 80;52.0894;53.6452;10;5;204;215
Customer 81;51.2542;58.4844;10;5;212;222
Customer 82;51.035;59.8769;20;10;213;230
Customer 83;51.2536;58.4406;10;5;216;227
Customer 84;51.2088;58.5607;20;10;218;236
Customer 85;51.7845;55.0775;10;5;219;230
Customer 86;51.7748;55.149;10;5;219;229
Customer 87;51.2543;58.4844;10;5;221;232
Customer 88;51.7917;55.1379;10;5;229;240
Customer 89;51.1998;58.571;10;5;232;243
Customer 90;51.4842;57.3661;10;5;234;244
Customer 91;51.8764;54.1805;10;5;236;247
Customer 92;51.2523;58.439;10;5;236;246
Customer 93;51.7981;55.0934;40;20;238;270
Customer 94;51.2239;58.4946;10;5;244;255
Customer 95;51.4587;58.4352;40;20;246;276
Customer 96;51.7797;55.1048;10;5;250;261
Customer 97;51.1553;54.9986;20;10;254;272
Customer 98;52.0897;53.6453;10;5;255;266
Customer 99;52.0894;53.6452;10;5;258;269
Customer 100;51.4592;58.4445;20;10;258;274
Customer 101;52.4224;53.1419;20;10;259;275
Customer 102;51.2872;58.4305;10;5;265;276
Customer 103;51.2463;58.4628;10;5;269;280
Customer 104;51.1944;58.6175;60;30;270;309
Customer 105;51.206;58.612;10;5;274;285
Customer 106;51.4105;57.4902;10;5;275;286
Customer 107;51.7178;55.1092;10;5;277;288
Customer 108;51.2481;58.4682;10;5;279;290
Customer 109;51.836;55.1595;10;5;280;290
Customer 110;51.8291;55.1425;10;5;280;290
Customer 111;51.5289;53.3726;10;5;281;292
Customer 112;52.4038;53.1683;10;5;284;295
Customer 113;51.2214;58.4827;10;5;284;295
Customer 114;52.5206;52.7678;10;5;284;295
Customer 115;51.772;55.3763;10;5;287;297
Customer 116;52.0893;53.6453;10;5;288;298
Customer 117;51.7696;52.7452;10;5;288;299
Customer 118;51.3823;58.9627;40;20;290;315
Customer 119;51.8336;55.1257;10;5;292;303
Customer 120;51.7838;55.0924;10;5;293;304
Customer 121;50.7534;59.5352;10;5;295;306
Customer 122;51.7665;52.7465;10;5;297;307
Customer 123;51.2542;58.4845;20;10;298;316
Customer 124;51.2479;58.4671;10;5;298;309
Customer 125;51.8546;55.1263;20;10;305;321
Customer 126;51.7696;52.7448;10;5;308;319
Customer 127;51.7675;55.1292;20;10;310;327
Customer 128;51.8136;55.1715;10;5;312;322
Customer 129;52.7951;52.2405;10;5;320;330
Customer 130;51.2628;58.4516;10;5;320;331
Customer 131;51.8014;55.0584;10;5;320;331
Customer 132;51.8333;55.13;10;5;320;330
Customer 133;52.7734;52.2567;10;5;320;331
Customer 134;51.0351;59.8769;10;5;320;331
Customer 135;51.8036;55.1418;10;5;320;330
Customer 136;52.4052;53.1737;10;5;320;331
